province_name,psgc_province,city_name,city_name_psgc,brgy_name,psgc,district,subdistrict,region,region_psgc,region_name_short
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,SAN JOSE,112318013,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,SAN MIGUEL,112318014,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,TALOMO,112318015,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,CASIG-ANG,112318016,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,NEW VISAYAS,112318017,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,SALVACION,112318018,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,SAN VICENTE,112318019,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SANTO TOMAS,112318000,TULALIAN,112318020,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,TALAINGOD,112322000,DAGOHOY,112322001,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,TALAINGOD,112322000,PALMA GIL,112322002,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,TALAINGOD,112322000,SANTO NI O,112322003,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,CABAY-ANGAN,112323001,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,DUJALI,112323002,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,MAGUPISING,112323003,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,NEW CASAY,112323004,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,BRAULIO E. DUJALI,112323000,TANGLAW,112323005,II,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,DACUDAO,112324001,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,DATU BALONG,112324002,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,IGANGON,112324003,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,KIPALILI,112324004,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,LIBUTON,112324005,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,LINAO,112324006,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,MAMANGAN,112324007,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,MONTE DUJALI,112324008,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,PINAMUNO,112324009,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,SABANGAN,112324010,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,SAN MIGUEL,112324011,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,SANTO NI O,112324012,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL NORTE,112300000,SAN ISIDRO,112324000,SAWATA,112324013,I,,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ACACIA,112402001,II,BUHANGIN-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,AGDAO,112402002,II,AGDAO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ALAMBRE,112402003,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ATAN-AWE,112402004,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAGO GALLERA,112402005,I,TALOMO-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAGO OSHIRO,112402006,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAGUIO (POB.),112402007,III,BAGUIO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BALENGAENG,112402009,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BALIOK,112402010,I,TALOMO-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BANGKAS HEIGHTS,112402012,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARACATAN,112402013,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BATO,112402014,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAYABAS,112402015,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BIAO ESCUELA,112402016,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BIAO GUIANGA,112402017,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BIAO JOAQUIN,112402018,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BINUGAO,112402019,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BUCANA,112402020,I,TALOMO-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BUHANGIN (POB.),112402021,II,BUHANGIN-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BUNAWAN (POB.),112402022,II,BUNAWAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CABANTIAN,112402023,II,BUHANGIN-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CADALIAN,112402024,III,BAGUIO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CALINAN (POB.),112402026,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CALLAWA,112402027,II,BUHANGIN-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CAMANSI,112402028,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CARMEN,112402029,III,BAGUIO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CATALUNAN GRANDE,112402030,I,TALOMO-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CATALUNAN PEQUE O,112402031,I,TALOMO-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CATIGAN,112402032,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CAWAYAN,112402033,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,COLOSAS,112402034,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,COMMUNAL,112402035,II,BUHANGIN-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,CROSSING BAYABAS,112402036,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,DACUDAO,112402037,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,DALAG,112402038,III,MARILOG,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,DALAGDAG,112402039,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,DALIAO,112402040,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,DALIAON PLANTATION,112402041,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,DOMINGA,112402042,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,DUMOY,112402043,I,TALOMO-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,EDEN,112402044,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,FATIMA (BENOWANG),112402045,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,GATUNGAN,112402047,II,BUNAWAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,GUMALANG,112402048,III,BAGUIO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ILANG,112402049,II,BUNAWAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,INDANGAN,112402050,II,BUHANGIN-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,KILATE,112402051,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,LACSON,112402052,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,LAMANAN,112402053,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,LAMPIANAO,112402054,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,LANGUB,112402055,I,TALOMO-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ALEJANDRA NAVARRO (LASANG),112402056,II,BUNAWAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,LIZADA,112402057,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,LOS AMIGOS,112402058,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,LUBOGAN,112402059,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,LUMIAD,112402060,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MA-A,112402061,I,TALOMO-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MABUHAY,112402062,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MAGTUOD,112402063,I,TALOMO-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MAHAYAG,112402064,II,BUNAWAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MALABOG,112402065,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MALAGOS,112402066,III,BAGUIO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MALAMBA,112402067,III,MARILOG,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MANAMBULAN,112402068,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MANDUG,112402069,II,BUHANGIN-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MANUEL GUIANGA,112402070,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MAPULA,112402071,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MARAPANGI,112402072,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MARILOG,112402073,III,MARILOG,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MATINA APLAYA,112402074,I,TALOMO-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MATINA CROSSING,112402075,I,TALOMO-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MATINA PANGI,112402077,I,TALOMO-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MATINA BIAO,112402078,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MINTAL,112402079,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MUDIANG,112402080,II,BUNAWAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,MULIG,112402081,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,NEW CARMEN,112402082,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,NEW VALENCIA,112402083,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,PAMPANGA,112402086,II,BUHANGIN-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,PANACAN,112402087,II,BUNAWAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,PANALUM,112402088,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,PANDAITAN,112402089,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,PANGYAN,112402090,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,PAQUIBATO (POB.),112402091,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,PARADISE EMBAK,112402092,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,RIVERSIDE,112402097,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SALAPAWAN,112402098,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SALAYSAY,112402099,III,MARILOG,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SAN ISIDRO (LICANAN),112402100,II,BUNAWAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SASA,112402101,II,BUHANGIN-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SIBULAN,112402102,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SIRAWAN,112402104,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SIRIB,112402105,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SUAWAN (TULI),112402106,III,MARILOG,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SUBASTA,112402107,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,SUMIMAO,112402108,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TACUNAN,112402110,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TAGAKPAN,112402112,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TAGLUNO,112402113,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TAGURANO,112402114,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TALANDANG,112402115,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TALOMO (POB.),112402116,I,TALOMO-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TALOMO RIVER,112402117,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TAMAYONG,112402118,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TAMBOBONG,112402119,III,BAGUIO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TAMUGAN,112402120,III,MARILOG,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TAPAK,112402121,II,PAQUIBATO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TAWAN-TAWAN,112402122,III,BAGUIO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TIBULOY,112402123,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TIBUNGCO,112402124,II,BUNAWAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TIGATTO,112402125,II,BUHANGIN-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TORIL (POB.),112402126,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TUGBOK (POB.),112402127,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,TUNGAKALAN,112402128,III,TORIL,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ULA,112402129,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,WANGAN,112402131,III,CALINAN,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,WINES,112402133,III,BAGUIO,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 1-A (POB.),112402134,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 2-A (POB.),112402135,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 3-A (POB.),112402136,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 4-A (POB.),112402137,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 5-A (POB.),112402138,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 6-A (POB.),112402139,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 7-A (POB.),112402140,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 8-A (POB.),112402141,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 9-A (POB.),112402142,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 10-A (POB.),112402143,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 11-B (POB.),112402144,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 12-B (POB.),112402145,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 13-B (POB.),112402146,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 14-B (POB.),112402147,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 15-B (POB.),112402148,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 16-B (POB.),112402149,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 17-B (POB.),112402150,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 18-B (POB.),112402151,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 19-B (POB.),112402152,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 20-B (POB.),112402153,I,POBLACION-A,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 21-C (POB.),112402154,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 22-C (POB.),112402155,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 23-C (POB.),112402156,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 24-C (POB.),112402157,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 25-C (POB.),112402158,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 26-C (POB.),112402159,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 27-C (POB.),112402160,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 28-C (POB.),112402161,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 29-C (POB.),112402162,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 30-C (POB.),112402163,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 31-D (POB.),112402164,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 32-D (POB.),112402165,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 33-D (POB.),112402166,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 34-D (POB.),112402167,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 35-D (POB.),112402168,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 36-D (POB.),112402169,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 37-D (POB.),112402170,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 38-D (POB.),112402171,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 39-D (POB.),112402172,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BARANGAY 40-D (POB.),112402173,I,POBLACION-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,ANGALAN,112402174,III,TUGBOK,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAGANIHAN,112402175,III,MARILOG,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BAGO APLAYA,112402176,I,TALOMO-B,REGION XI (DAVAO REGION),110000000,XI
DAVAO DEL SUR,112400000,DAVAO CITY,112402000,BANTOL,112402177,III,MARILOG,REGION XI (DAVAO REGION),110000000,XI
